utc,forecast_MWh
20160805T04Z,2927
20160805T03Z,3015
20160805T02Z,3112
20160805T01Z,3159
20160805T00Z,3145
20160804T23Z,3078
20160804T22Z,2998
20160804T21Z,2904
20160804T20Z,2807
20160804T19Z,2719
20160804T18Z,2617
20160804T17Z,2499
20160804T16Z,2383
20160804T15Z,2237
20160804T14Z,2056
20160804T13Z,1896
20160804T12Z,1760
20160804T11Z,1728
20160804T10Z,1756
20160804T09Z,1830
20160804T08Z,1989
20160804T07Z,2205
20160804T06Z,2437
20160804T05Z,2641
20160804T04Z,2674
20160804T03Z,2722
20160804T02Z,2790
20160804T01Z,2805
20160804T00Z,2768
20160803T23Z,2719
20160803T22Z,2670
20160803T21Z,2613
20160803T20Z,2557
20160803T19Z,2508
20160803T18Z,2443
20160803T17Z,2367
20160803T16Z,2291
20160803T15Z,2165
20160803T14Z,1994
20160803T13Z,1824
20160803T12Z,1676
20160803T11Z,1639
20160803T10Z,1661
20160803T09Z,1729
20160803T08Z,1828
20160803T07Z,2095
20160803T06Z,2315
20160803T05Z,2517
20160803T04Z,2563
20160803T03Z,2622
20160803T02Z,2695
20160803T01Z,2736
20160803T00Z,2705
20160802T23Z,2670
20160802T22Z,2636
20160802T21Z,2600
20160802T20Z,2561
20160802T19Z,2528
20160802T18Z,2471
20160802T17Z,2391
20160802T16Z,2304
20160802T15Z,2181
20160802T14Z,2005
20160802T13Z,1836
20160802T12Z,1694
20160802T11Z,1657
20160802T10Z,1680
20160802T09Z,1753
20160802T08Z,1865
20160802T07Z,2177
20160802T06Z,2424
20160802T05Z,2651
20160802T04Z,2707
20160802T03Z,2785
20160802T02Z,2863
20160802T01Z,2893
20160802T00Z,2859
20160801T23Z,2809
20160801T22Z,2758
20160801T21Z,2710
20160801T20Z,2639
20160801T19Z,2580
20160801T18Z,2509
20160801T17Z,2404
20160801T16Z,2299
20160801T15Z,2168
20160801T14Z,1982
20160801T13Z,1818
20160801T12Z,1674
20160801T11Z,1623
20160801T10Z,1635
20160801T09Z,1686
20160801T08Z,1782
20160801T07Z,2089
20160801T06Z,2308
20160801T05Z,2473
20160801T04Z,2485
20160801T03Z,2516
20160801T02Z,2541
20160801T01Z,2522
20160801T00Z,2430
20160731T23Z,2356
20160731T22Z,2295
20160731T21Z,2255
20160731T20Z,2223
20160731T19Z,2162
20160731T18Z,2112
20160731T17Z,2026
20160731T16Z,1895
20160731T15Z,1731
20160731T14Z,1626
20160731T13Z,1613
20160731T12Z,1594
20160731T11Z,1597
20160731T10Z,1630
20160731T09Z,1702
20160731T08Z,1810
20160731T07Z,2145
20160731T06Z,2327
20160731T05Z,2486
20160731T04Z,2541
20160731T03Z,2636
20160731T02Z,2691
20160731T01Z,2709
20160731T00Z,2675
20160730T23Z,2612
20160730T22Z,2556
20160730T21Z,2504
20160730T20Z,2466
20160730T19Z,2510
20160730T18Z,2432
20160730T17Z,2297
20160730T16Z,2157
20160730T15Z,1966
20160730T14Z,1828
20160730T13Z,1802
20160730T12Z,1787
20160730T11Z,1808
20160730T10Z,1870
20160730T09Z,1989
20160730T08Z,2163
20160730T07Z,2507
20160730T06Z,2764
20160730T05Z,2981
20160730T04Z,3104
20160730T03Z,3263
20160730T02Z,3406
20160730T01Z,3517
20160730T00Z,3510
20160729T23Z,3439
20160729T22Z,3337
20160729T21Z,3218
20160729T20Z,3092
20160729T19Z,2977
20160729T18Z,2867
20160729T17Z,2723
20160729T16Z,2566
20160729T15Z,2395
20160729T14Z,2200
20160729T13Z,2054
20160729T12Z,1953
20160729T11Z,1938
20160729T10Z,1990
20160729T09Z,2106
20160729T08Z,2283
20160729T07Z,2567
20160729T06Z,2852
20160729T05Z,3099
20160729T04Z,3192
20160729T03Z,3314
20160729T02Z,3418
20160729T01Z,3479
20160729T00Z,3441
20160728T23Z,3364
20160728T22Z,3257
20160728T21Z,3140
20160728T20Z,3018
20160728T19Z,2894
20160728T18Z,2783
20160728T17Z,2660
20160728T16Z,2535
20160728T15Z,2401
20160728T14Z,2204
20160728T13Z,2012
20160728T12Z,1881
20160728T11Z,1852
20160728T10Z,1889
20160728T09Z,1979
20160728T08Z,2140
20160728T07Z,2466
20160728T06Z,2741
20160728T05Z,2961
20160728T04Z,3028
20160728T03Z,3127
20160728T02Z,3212
20160728T01Z,3254
20160728T00Z,3198
20160727T23Z,3124
20160727T22Z,3030
20160727T21Z,2930
20160727T20Z,2829
20160727T19Z,2727
20160727T18Z,2629
20160727T17Z,2529
20160727T16Z,2431
20160727T15Z,2299
20160727T14Z,2105
20160727T13Z,1922
20160727T12Z,1792
20160727T11Z,1759
20160727T10Z,1792
20160727T09Z,1880
20160727T08Z,2033
20160727T07Z,2324
20160727T06Z,2574
20160727T05Z,2778
20160727T04Z,2865
20160727T03Z,2973
20160727T02Z,3070
20160727T01Z,3141
20160727T00Z,3113
20160726T23Z,3073
20160726T22Z,3011
20160726T21Z,2943
20160726T20Z,2870
20160726T19Z,2798
20160726T18Z,2738
20160726T17Z,2647
20160726T16Z,2563
20160726T15Z,2466
20160726T14Z,2283
20160726T13Z,2102
20160726T12Z,1987
20160726T11Z,1970
20160726T10Z,2019
20160726T09Z,2122
20160726T08Z,2135
20160726T07Z,2355
20160726T06Z,2625
20160726T05Z,2861
20160726T04Z,2963
20160726T03Z,3092
20160726T02Z,3185
20160726T01Z,3244
20160726T00Z,3215
20160725T23Z,3154
20160725T22Z,3074
20160725T21Z,2988
20160725T20Z,2899
20160725T19Z,2799
20160725T18Z,2695
20160725T17Z,2578
20160725T16Z,2446
20160725T15Z,2291
20160725T14Z,2094
20160725T13Z,1914
20160725T12Z,1787
20160725T11Z,1748
20160725T10Z,1770
20160725T09Z,1850
20160725T08Z,1988
20160725T07Z,2250
20160725T06Z,2502
20160725T05Z,2681
20160725T04Z,2694
20160725T03Z,2760
20160725T02Z,2792
20160725T01Z,2764
20160725T00Z,2664
20160724T23Z,2560
20160724T22Z,2465
20160724T21Z,2394
20160724T20Z,2323
20160724T19Z,2247
20160724T18Z,2160
20160724T17Z,2043
20160724T16Z,1885
20160724T15Z,1709
20160724T14Z,1598
20160724T13Z,1587
20160724T12Z,1574
20160724T11Z,1577
20160724T10Z,1611
20160724T09Z,1675
20160724T08Z,1779
20160724T07Z,2096
20160724T06Z,2273
20160724T05Z,2403
20160724T04Z,2416
20160724T03Z,2500
20160724T02Z,2551
20160724T01Z,2551
20160724T00Z,2491
20160723T23Z,2427
20160723T22Z,2370
20160723T21Z,2330
20160723T20Z,2304
20160723T19Z,2249
20160723T18Z,2198
20160723T17Z,2120
20160723T16Z,1978
20160723T15Z,1804
20160723T14Z,1673
20160723T13Z,1630
20160723T12Z,1602
20160723T11Z,1604
20160723T10Z,1642
20160723T09Z,1711
20160723T08Z,1827
20160723T07Z,2115
20160723T06Z,2302
20160723T05Z,2444
20160723T04Z,2493
20160723T03Z,2597
20160723T02Z,2689
20160723T01Z,2766
20160723T00Z,2773
20160722T23Z,2752
20160722T22Z,2720
20160722T21Z,2681
20160722T20Z,2634
20160722T19Z,2589
20160722T18Z,2533
20160722T17Z,2453
20160722T16Z,2338
20160722T15Z,2192
20160722T14Z,2004
20160722T13Z,1852
20160722T12Z,1747
20160722T11Z,1725
20160722T10Z,1766
20160722T09Z,1836
20160722T08Z,1955
20160722T07Z,2274
20160722T06Z,2528
20160722T05Z,2728
20160722T04Z,2809
20160722T03Z,2930
20160722T02Z,3025
20160722T01Z,3087
20160722T00Z,3088
20160721T23Z,3039
20160721T22Z,2975
20160721T21Z,2901
20160721T20Z,2816
20160721T19Z,2724
20160721T18Z,2635
20160721T17Z,2539
20160721T16Z,2431
20160721T15Z,2302
20160721T14Z,2107
20160721T13Z,1914
20160721T12Z,1787
20160721T11Z,1757
20160721T10Z,1791
20160721T09Z,1873
20160721T08Z,2021
20160721T07Z,2268
20160721T06Z,2533
20160721T05Z,2715
20160721T04Z,2769
20160721T03Z,2858
20160721T02Z,2927
20160721T01Z,2964
20160721T00Z,2925
20160720T23Z,2873
20160720T22Z,2812
20160720T21Z,2747
20160720T20Z,2675
20160720T19Z,2598
20160720T18Z,2521
20160720T17Z,2439
20160720T16Z,2346
20160720T15Z,2223
20160720T14Z,2030
20160720T13Z,1838
20160720T12Z,1707
20160720T11Z,1670
20160720T10Z,1697
20160720T09Z,1767
20160720T08Z,1883
20160720T07Z,2165
20160720T06Z,2403
20160720T05Z,2583
20160720T04Z,2637
20160720T03Z,2724
20160720T02Z,2792
20160720T01Z,2828
20160720T00Z,2804
20160719T23Z,2768
20160719T22Z,2725
20160719T21Z,2686
20160719T20Z,2633
20160719T19Z,2568
20160719T18Z,2500
20160719T17Z,2425
20160719T16Z,2340
20160719T15Z,2227
20160719T14Z,2035
20160719T13Z,1836
20160719T12Z,1702
20160719T11Z,1665
20160719T10Z,1695
20160719T09Z,1746
20160719T08Z,1840
20160719T07Z,2145
20160719T06Z,2378
20160719T05Z,2559
20160719T04Z,2600
20160719T03Z,2698
20160719T02Z,2762
20160719T01Z,2788
20160719T00Z,2783
20160718T23Z,2749
20160718T22Z,2710
20160718T21Z,2678
20160718T20Z,2629
20160718T19Z,2571
20160718T18Z,2499
20160718T17Z,2416
20160718T16Z,2310
20160718T15Z,2168
20160718T14Z,1972
20160718T13Z,1788
20160718T12Z,1664
20160718T11Z,1620
20160718T10Z,1633
20160718T09Z,1689
20160718T08Z,1813
20160718T07Z,2095
20160718T06Z,2331
20160718T05Z,2483
20160718T04Z,2482
20160718T03Z,2548
20160718T02Z,2572
20160718T01Z,2549
20160718T00Z,2467
20160717T23Z,2385
20160717T22Z,2319
20160717T21Z,2277
20160717T20Z,2235
20160717T19Z,2191
20160717T18Z,2121
20160717T17Z,2022
20160717T16Z,1877
20160717T15Z,1711
20160717T14Z,1600
20160717T13Z,1586
20160717T12Z,1581
20160717T11Z,1587
20160717T10Z,1623
20160717T09Z,1690
20160717T08Z,1794
20160717T07Z,2013
20160717T06Z,2184
20160717T05Z,2297
20160717T04Z,2308
20160717T03Z,2388
20160717T02Z,2432
20160717T01Z,2449
20160717T00Z,2394
20160716T23Z,2341
20160716T22Z,2292
20160716T21Z,2262
20160716T20Z,2252
20160716T19Z,2205
20160716T18Z,2162
20160716T17Z,2101
20160716T16Z,1965
20160716T15Z,1789
20160716T14Z,1655
20160716T13Z,1610
20160716T12Z,1584
20160716T11Z,1586
20160716T10Z,1624
20160716T09Z,1684
20160716T08Z,1786
20160716T07Z,2065
20160716T06Z,2260
20160716T05Z,2394
20160716T04Z,2415
20160716T03Z,2504
20160716T02Z,2589
20160716T01Z,2642
20160716T00Z,2630
20160715T23Z,2596
20160715T22Z,2560
20160715T21Z,2529
20160715T20Z,2492
20160715T19Z,2451
20160715T18Z,2410
20160715T17Z,2346
20160715T16Z,2245
20160715T15Z,2110
20160715T14Z,1922
20160715T13Z,1762
20160715T12Z,1662
20160715T11Z,1634
20160715T10Z,1666
20160715T09Z,1732
20160715T08Z,1848
20160715T07Z,2153
20160715T06Z,2398
20160715T05Z,2580
20160715T04Z,2629
20160715T03Z,2730
20160715T02Z,2798
20160715T01Z,2844
20160715T00Z,2833
20160714T23Z,2788
20160714T22Z,2740
20160714T21Z,2688
20160714T20Z,2630
20160714T19Z,2558
20160714T18Z,2493
20160714T17Z,2418
20160714T16Z,2327
20160714T15Z,2211
20160714T14Z,2021
20160714T13Z,1824
20160714T12Z,1700
20160714T11Z,1667
20160714T10Z,1695
20160714T09Z,1764
20160714T08Z,1882
20160714T07Z,2157
20160714T06Z,2406
20160714T05Z,2571
20160714T04Z,2601
20160714T03Z,2682
20160714T02Z,2745
20160714T01Z,2781
20160714T00Z,2747
20160713T23Z,2705
20160713T22Z,2659
20160713T21Z,2610
20160713T20Z,2556
20160713T19Z,2490
20160713T18Z,2429
20160713T17Z,2364
20160713T16Z,2289
20160713T15Z,2179
20160713T14Z,1987
20160713T13Z,1788
20160713T12Z,1656
20160713T11Z,1619
20160713T10Z,1644
20160713T09Z,1699
20160713T08Z,1794
20160713T07Z,2045
20160713T06Z,2272
20160713T05Z,2440
20160713T04Z,2478
20160713T03Z,2560
20160713T02Z,2618
20160713T01Z,2648
20160713T00Z,2616
20160712T23Z,2590
20160712T22Z,2571
20160712T21Z,2556
20160712T20Z,2530
20160712T19Z,2481
20160712T18Z,2433
20160712T17Z,2373
20160712T16Z,2296
20160712T15Z,2194
20160712T14Z,2002
20160712T13Z,1796
20160712T12Z,1664
20160712T11Z,1625
20160712T10Z,1650
20160712T09Z,1708
20160712T08Z,1807
20160712T07Z,2074
20160712T06Z,2310
20160712T05Z,2488
20160712T04Z,2511
20160712T03Z,2595
20160712T02Z,2645
20160712T01Z,2676
20160712T00Z,2634
20160711T23Z,2606
20160711T22Z,2574
20160711T21Z,2549
20160711T20Z,2512
20160711T19Z,2459
20160711T18Z,2398
20160711T17Z,2325
20160711T16Z,2238
20160711T15Z,2111
20160711T14Z,1918
20160711T13Z,1720
20160711T12Z,1590
20160711T11Z,1541
20160711T10Z,1547
20160711T09Z,1588
20160711T08Z,1679
20160711T07Z,1932
20160711T06Z,2111
20160711T05Z,2232
20160711T04Z,2212
20160711T03Z,2256
20160711T02Z,2264
20160711T01Z,2242
20160711T00Z,2191
20160710T23Z,2132
20160710T22Z,2099
20160710T21Z,2095
20160710T20Z,2092
20160710T19Z,2058
20160710T18Z,2017
20160710T17Z,1938
20160710T16Z,1790
20160710T15Z,1613
20160710T14Z,1509
20160710T13Z,1496
20160710T12Z,1496
20160710T11Z,1498
20160710T10Z,1529
20160710T09Z,1579
20160710T08Z,1658
20160710T07Z,1927
20160710T06Z,2069
20160710T05Z,2155
20160710T04Z,2167
20160710T03Z,2261
20160710T02Z,2311
20160710T01Z,2308
20160710T00Z,2280
20160709T23Z,2251
20160709T22Z,2210
20160709T21Z,2199
20160709T20Z,2200
20160709T19Z,2138
20160709T18Z,2106
20160709T17Z,2049
20160709T16Z,1905
20160709T15Z,1716
20160709T14Z,1584
20160709T13Z,1539
20160709T12Z,1517
20160709T11Z,1516
20160709T10Z,1550
20160709T09Z,1594
20160709T08Z,1688
20160709T07Z,2015
20160709T06Z,2193
20160709T05Z,2310
20160709T04Z,2324
20160709T03Z,2426
20160709T02Z,2506
20160709T01Z,2549
20160709T00Z,2568
20160708T23Z,2537
20160708T22Z,2516
20160708T21Z,2497
20160708T20Z,2468
20160708T19Z,2429
20160708T18Z,2380
20160708T17Z,2318
20160708T16Z,2216
20160708T15Z,2084
20160708T14Z,1894
20160708T13Z,1721
20160708T12Z,1616
20160708T11Z,1586
20160708T10Z,1615
20160708T09Z,1659
20160708T08Z,1700
20160708T07Z,2060
20160708T06Z,2266
20160708T05Z,2422
20160708T04Z,2462
20160708T03Z,2545
20160708T02Z,2612
20160708T01Z,2664
20160708T00Z,2652
20160707T23Z,2632
20160707T22Z,2619
20160707T21Z,2603
20160707T20Z,2572
20160707T19Z,2520
20160707T18Z,2468
20160707T17Z,2409
20160707T16Z,2321
20160707T15Z,2203
20160707T14Z,2010
20160707T13Z,1808
20160707T12Z,1689
20160707T11Z,1656
20160707T10Z,1687
20160707T09Z,1759
20160707T08Z,1835
20160707T07Z,2119
20160707T06Z,2368
20160707T05Z,2543
20160707T04Z,2580
20160707T03Z,2666
20160707T02Z,2736
20160707T01Z,2738
20160707T00Z,2703
20160706T23Z,2664
20160706T22Z,2621
20160706T21Z,2570
20160706T20Z,2520
20160706T19Z,2450
20160706T18Z,2387
20160706T17Z,2333
20160706T16Z,2261
20160706T15Z,2152
20160706T14Z,1964
20160706T13Z,1754
20160706T12Z,1612
20160706T11Z,1569
20160706T10Z,1593
20160706T09Z,1653
20160706T08Z,1754
20160706T07Z,1936
20160706T06Z,2101
20160706T05Z,2217
20160706T04Z,2221
20160706T03Z,2301
20160706T02Z,2350
20160706T01Z,2358
20160706T00Z,2324
20160705T23Z,2292
20160705T22Z,2265
20160705T21Z,2247
20160705T20Z,2230
20160705T19Z,2165
20160705T18Z,2116
20160705T17Z,2032
20160705T16Z,1875
20160705T15Z,1676
20160705T14Z,1548
20160705T13Z,1506
20160705T12Z,1480
20160705T11Z,1472
20160705T10Z,1497
20160705T09Z,1551
20160705T08Z,1637
20160705T07Z,1873
20160705T06Z,1969
20160705T05Z,2049
20160705T04Z,2106
20160705T03Z,2188
20160705T02Z,2267
20160705T01Z,2292
20160705T00Z,2285
20160704T23Z,2252
20160704T22Z,2227
20160704T21Z,2220
20160704T20Z,2211
20160704T19Z,2156
20160704T18Z,2116
20160704T17Z,2027
20160704T16Z,1897
20160704T15Z,1744
20160704T14Z,1615
20160704T13Z,1536
20160704T12Z,1511
20160704T11Z,1496
20160704T10Z,1527
20160704T09Z,1581
20160704T08Z,1693
20160704T07Z,1994
20160704T06Z,2171
20160704T05Z,2293
20160704T04Z,2331
20160704T03Z,2427
20160704T02Z,2489
20160704T01Z,2518
20160704T00Z,2496
20160703T23Z,2465
20160703T22Z,2433
20160703T21Z,2404
20160703T20Z,2372
20160703T19Z,2286
20160703T18Z,2229
20160703T17Z,2132
20160703T16Z,1974
20160703T15Z,1776
20160703T14Z,1638
20160703T13Z,1583
20160703T12Z,1562
20160703T11Z,1559
20160703T10Z,1593
20160703T09Z,1641
20160703T08Z,1752
20160703T07Z,2118
20160703T06Z,2323
20160703T05Z,2472
20160703T04Z,2524
20160703T03Z,2626
20160703T02Z,2695
20160703T01Z,2732
20160703T00Z,2695
20160702T23Z,2651
20160702T22Z,2601
20160702T21Z,2553
20160702T20Z,2498
20160702T19Z,2428
20160702T18Z,2341
20160702T17Z,2231
20160702T16Z,2066
20160702T15Z,1872
20160702T14Z,1729
20160702T13Z,1669
20160702T12Z,1650
20160702T11Z,1657
20160702T10Z,1701
20160702T09Z,1777
20160702T08Z,1914
20160702T07Z,2171
20160702T06Z,2380
20160702T05Z,2518
20160702T04Z,2541
20160702T03Z,2637
20160702T02Z,2723
20160702T01Z,2768
20160702T00Z,2746
20160701T23Z,2699
20160701T22Z,2649
20160701T21Z,2602
20160701T20Z,2547
20160701T19Z,2481
20160701T18Z,2420
20160701T17Z,2354
20160701T16Z,2245
20160701T15Z,2113
20160701T14Z,1924
20160701T13Z,1747
20160701T12Z,1642
20160701T11Z,1610
20160701T10Z,1638
20160701T09Z,1715
20160701T08Z,1811
20160701T07Z,2151
20160701T06Z,2402
20160701T05Z,2591
20160701T04Z,2607
20160701T03Z,2672
20160701T02Z,2731
20160701T01Z,2767
20160701T00Z,2730
20160630T23Z,2688
20160630T22Z,2645
20160630T21Z,2594
20160630T20Z,2539
20160630T19Z,2485
20160630T18Z,2427
20160630T17Z,2358
20160630T16Z,2282
20160630T15Z,2172
20160630T14Z,1974
20160630T13Z,1763
20160630T12Z,1641
20160630T11Z,1602
20160630T10Z,1623
20160630T09Z,1690
20160630T08Z,1786
20160630T07Z,2231
20160630T06Z,2503
20160630T05Z,2707
20160630T04Z,2745
20160630T03Z,2827
20160630T02Z,2897
20160630T01Z,2938
20160630T00Z,2890
20160629T23Z,2831
20160629T22Z,2764
20160629T21Z,2692
20160629T20Z,2620
20160629T19Z,2548
20160629T18Z,2472
20160629T17Z,2394
20160629T16Z,2315
20160629T15Z,2197
20160629T14Z,1998
20160629T13Z,1794
20160629T12Z,1681
20160629T11Z,1644
20160629T10Z,1669
20160629T09Z,1719
20160629T08Z,1804
20160629T07Z,2306
20160629T06Z,2582
20160629T05Z,2809
20160629T04Z,2867
20160629T03Z,2959
20160629T02Z,3035
20160629T01Z,3071
20160629T00Z,3022
20160628T23Z,2959
20160628T22Z,2886
20160628T21Z,2806
20160628T20Z,2721
20160628T19Z,2630
20160628T18Z,2536
20160628T17Z,2441
20160628T16Z,2335
20160628T15Z,2189
20160628T14Z,1983
20160628T13Z,1784
20160628T12Z,1682
20160628T11Z,1646
20160628T10Z,1680
20160628T09Z,1782
20160628T08Z,1906
20160628T07Z,2313
20160628T06Z,2596
20160628T05Z,2834
20160628T04Z,2942
20160628T03Z,3062
20160628T02Z,3161
20160628T01Z,3216
20160628T00Z,3213
20160627T23Z,3163
20160627T22Z,3090
20160627T21Z,3007
20160627T20Z,2912
20160627T19Z,2810
20160627T18Z,2702
20160627T17Z,2585
20160627T16Z,2452
20160627T15Z,2297
20160627T14Z,2077
20160627T13Z,1867
20160627T12Z,1752
20160627T11Z,1712
20160627T10Z,1740
20160627T09Z,1831
20160627T08Z,1977
20160627T07Z,2243
20160627T06Z,2517
20160627T05Z,2699
20160627T04Z,2717
20160627T03Z,2781
20160627T02Z,2804
20160627T01Z,2784
20160627T00Z,2690
20160626T23Z,2590
20160626T22Z,2503
20160626T21Z,2428
20160626T20Z,2354
20160626T19Z,2233
20160626T18Z,2148
20160626T17Z,2022
20160626T16Z,1843
20160626T15Z,1645
20160626T14Z,1514
20160626T13Z,1484
20160626T12Z,1491
20160626T11Z,1491
20160626T10Z,1520
20160626T09Z,1586
20160626T08Z,1704
20160626T07Z,1993
20160626T06Z,2166
20160626T05Z,2269
20160626T04Z,2265
20160626T03Z,2307
20160626T02Z,2332
20160626T01Z,2326
20160626T00Z,2285
20160625T23Z,2242
20160625T22Z,2215
20160625T21Z,2198
20160625T20Z,2193
20160625T19Z,2142
20160625T18Z,2124
20160625T17Z,2084
20160625T16Z,1961
20160625T15Z,1781
20160625T14Z,1637
20160625T13Z,1566
20160625T12Z,1541
20160625T11Z,1524
20160625T10Z,1545
20160625T09Z,1601
20160625T08Z,1695
20160625T07Z,1938
20160625T06Z,2106
20160625T05Z,2224
20160625T04Z,2227
20160625T03Z,2276
20160625T02Z,2320
20160625T01Z,2350
20160625T00Z,2349
20160624T23Z,2348
20160624T22Z,2360
20160624T21Z,2369
20160624T20Z,2371
20160624T19Z,2372
20160624T18Z,2365
20160624T17Z,2336
20160624T16Z,2282
20160624T15Z,2185
20160624T14Z,1985
20160624T13Z,1759
20160624T12Z,1623
20160624T11Z,1573
20160624T10Z,1580
20160624T09Z,1626
20160624T08Z,1713
20160624T07Z,2014
20160624T06Z,2214
20160624T05Z,2332
20160624T04Z,2316
20160624T03Z,2348
20160624T02Z,2386
20160624T01Z,2403
20160624T00Z,2399
20160623T23Z,2392
20160623T22Z,2402
20160623T21Z,2407
20160623T20Z,2405
20160623T19Z,2386
20160623T18Z,2362
20160623T17Z,2316
20160623T16Z,2247
20160623T15Z,2137
20160623T14Z,1941
20160623T13Z,1726
20160623T12Z,1608
20160623T11Z,1569
20160623T10Z,1592
20160623T09Z,1654
20160623T08Z,1752
20160623T07Z,2080
20160623T06Z,2326
20160623T05Z,2507
20160623T04Z,2533
20160623T03Z,2595
20160623T02Z,2655
20160623T01Z,2686
20160623T00Z,2655
20160622T23Z,2619
20160622T22Z,2587
20160622T21Z,2550
20160622T20Z,2509
20160622T19Z,2453
20160622T18Z,2401
20160622T17Z,2347
20160622T16Z,2285
20160622T15Z,2184
20160622T14Z,1991
20160622T13Z,1773
20160622T12Z,1637
20160622T11Z,1594
20160622T10Z,1612
20160622T09Z,1682
20160622T08Z,1791
20160622T07Z,2071
20160622T06Z,2323
20160622T05Z,2512
20160622T04Z,2541
20160622T03Z,2597
20160622T02Z,2656
20160622T01Z,2661
20160622T00Z,2628
20160621T23Z,2590
20160621T22Z,2557
20160621T21Z,2527
20160621T20Z,2487
20160621T19Z,2440
20160621T18Z,2392
20160621T17Z,2335
20160621T16Z,2266
20160621T15Z,2161
20160621T14Z,1968
20160621T13Z,1742
20160621T12Z,1615
20160621T11Z,1571
20160621T10Z,1591
20160621T09Z,1646
20160621T08Z,1731
20160621T07Z,2082
20160621T06Z,2329
20160621T05Z,2529
20160621T04Z,2597
20160621T03Z,2676
20160621T02Z,2740
20160621T01Z,2778
20160621T00Z,2754
20160620T23Z,2723
20160620T22Z,2679
20160620T21Z,2636
20160620T20Z,2581
20160620T19Z,2507
20160620T18Z,2428
20160620T17Z,2352
20160620T16Z,2247
20160620T15Z,2119
20160620T14Z,1909
20160620T13Z,1688
20160620T12Z,1551
20160620T11Z,1497
20160620T10Z,1507
20160620T09Z,1560
20160620T08Z,1656
20160620T07Z,1974
20160620T06Z,2197
20160620T05Z,2334
20160620T04Z,2328
20160620T03Z,2343
20160620T02Z,2341
20160620T01Z,2297
20160620T00Z,2222
20160619T23Z,2164
20160619T22Z,2133
20160619T21Z,2124
20160619T20Z,2125
20160619T19Z,2119
20160619T18Z,2095
20160619T17Z,2034
20160619T16Z,1902
20160619T15Z,1732
20160619T14Z,1602
20160619T13Z,1560
20160619T12Z,1543
20160619T11Z,1524
20160619T10Z,1537
20160619T09Z,1589
20160619T08Z,1667
20160619T07Z,1925
20160619T06Z,2061
20160619T05Z,2114
20160619T04Z,2092
20160619T03Z,2140
20160619T02Z,2181
20160619T01Z,2163
20160619T00Z,2131
20160618T23Z,2103
20160618T22Z,2107
20160618T21Z,2121
20160618T20Z,2147
20160618T19Z,2148
20160618T18Z,2134
20160618T17Z,2102
20160618T16Z,1978
20160618T15Z,1802
20160618T14Z,1654
20160618T13Z,1575
20160618T12Z,1550
20160618T11Z,1541
20160618T10Z,1570
20160618T09Z,1626
20160618T08Z,1715
20160618T07Z,1913
20160618T06Z,2077
20160618T05Z,2172
20160618T04Z,2178
20160618T03Z,2231
20160618T02Z,2297
20160618T01Z,2313
20160618T00Z,2325
20160617T23Z,2343
20160617T22Z,2369
20160617T21Z,2386
20160617T20Z,2387
20160617T19Z,2379
20160617T18Z,2380
20160617T17Z,2358
20160617T16Z,2311
20160617T15Z,2225
20160617T14Z,2029
20160617T13Z,1788
20160617T12Z,1644
20160617T11Z,1590
20160617T10Z,1598
20160617T09Z,1642
20160617T08Z,1722
20160617T07Z,1983
20160617T06Z,2168
20160617T05Z,2299
20160617T04Z,2281
20160617T03Z,2319
20160617T02Z,2360
20160617T01Z,2363
20160617T00Z,2365
20160616T23Z,2369
20160616T22Z,2388
20160616T21Z,2407
20160616T20Z,2417
20160616T19Z,2412
20160616T18Z,2414
20160616T17Z,2395
20160616T16Z,2354
20160616T15Z,2275
20160616T14Z,2079
20160616T13Z,1826
20160616T12Z,1667
20160616T11Z,1606
20160616T10Z,1609
20160616T09Z,1652
20160616T08Z,1720
20160616T07Z,2026
20160616T06Z,2232
20160616T05Z,2356
20160616T04Z,2332
20160616T03Z,2365
20160616T02Z,2397
20160616T01Z,2409
20160616T00Z,2387
20160615T23Z,2390
20160615T22Z,2404
20160615T21Z,2420
20160615T20Z,2429
20160615T19Z,2427
20160615T18Z,2426
20160615T17Z,2414
20160615T16Z,2378
20160615T15Z,2299
20160615T14Z,2100
20160615T13Z,1848
20160615T12Z,1686
20160615T11Z,1620
20160615T10Z,1620
20160615T09Z,1665
20160615T08Z,1726
20160615T07Z,2023
20160615T06Z,2217
20160615T05Z,2350
20160615T04Z,2330
20160615T03Z,2354
20160615T02Z,2379
20160615T01Z,2384
20160615T00Z,2367
